fid,tid,t_url,t_heading,num_replies,num_views,starter_uid,starter_namelast_post_date
157,2147554781,/discussion.aspx?g=posts&t=2147554781,No matter what...,4,1311,2147709090,lizziepooh,"Thursday, December 3, 2020 5:10 PM "
157,2147551231,/discussion.aspx?g=posts&t=2147551231,I feel and act like it's the end of my life,14,4178,2147587015,JoseyWales,"Thursday, December 3, 2020 1:12 PM "
157,2147554822,/discussion.aspx?g=posts&t=2147554822,Finding Connection and Memory in Art & Nature - Upcoming Virtual Event on Creative Aging!,0,1018,2147757218,TaylorAnne,"Monday, November 30, 2020 10:16 AM "
157,2147554557,/discussion.aspx?g=posts&t=2147554557,I'm a young person and my mother was just diagnosed with early onset AZ,3,1238,2147755464,lilybixdaw,"Wednesday, November 25, 2020 3:02 PM "
157,2147554146,/discussion.aspx?g=posts&t=2147554146,My Mum's partial recovery from Alzheimer's,3,1817,2147752492,HoprItHelps,"Sunday, November 22, 2020 9:36 AM "
157,2147554671,/discussion.aspx?g=posts&t=2147554671,If they can still receive love - why not build on that?,0,1158,2147681154,elhijo,"Friday, November 13, 2020 11:53 PM "
157,2147554353,/discussion.aspx?g=posts&t=2147554353,Alzheimer's Personality like Alcohol Imbibing Personality??,1,1461,2147746604,FrancesW,"Saturday, October 24, 2020 2:56 PM "
157,2147554446,/discussion.aspx?g=posts&t=2147554446,how do you cope/accept the change in parent,0,1212,2147748527,Musiclover73,"Friday, October 23, 2020 8:23 PM "
157,2147553307,/discussion.aspx?g=posts&t=2147553307,How long can I live like this?,24,3639,2147660814,markus8174,"Saturday, October 10, 2020 1:48 PM "
157,2147554279,/discussion.aspx?g=posts&t=2147554279,Where to post?,1,1359,2147753535,wolfindigospirit,"Saturday, October 10, 2020 12:58 AM "
157,2147553958,/discussion.aspx?g=posts&t=2147553958,"2020 Oh,my!",6,1877,2147484334,Iris L.,"Wednesday, September 30, 2020 11:55 PM "
157,2147553685,/discussion.aspx?g=posts&t=2147553685,What is your unintentional super power?,11,2259,2147709090,lizziepooh,"Friday, September 18, 2020 9:03 AM "
157,2147553125,/discussion.aspx?g=posts&t=2147553125,Cutie says...,6,2412,2147644496,ruthmendez,"Tuesday, August 25, 2020 11:25 PM "
157,2147553287,/discussion.aspx?g=posts&t=2147553287,In honor of moms birthday....,2,2033,2147508997,Mikersgirl,"Sunday, August 23, 2020 10:05 PM "
157,2147553578,/discussion.aspx?g=posts&t=2147553578,I have been musing about...,5,2366,2147709090,lizziepooh,"Tuesday, August 11, 2020 5:48 PM "
157,2147553608,/discussion.aspx?g=posts&t=2147553608,Political Thread: Describe your political philosophy,16,2249,2147709090,lizziepooh,"Tuesday, August 11, 2020 5:47 PM "
157,2147553604,/discussion.aspx?g=posts&t=2147553604,Political Topic: Controlling obesity and other health risks,9,1900,2147709090,lizziepooh,"Tuesday, August 11, 2020 5:46 PM "
157,2147553146,/discussion.aspx?g=posts&t=2147553146,Caregiving when there is a family conflict,3,2214,2147746132,ecesensei,"Sunday, August 2, 2020 6:25 PM "
157,2147553488,/discussion.aspx?g=posts&t=2147553488,In my 20s and dealing with mother's dementia,1,1791,2147747844,greenkittyaqua,"Thursday, July 30, 2020 9:42 PM "
157,2147553396,/discussion.aspx?g=posts&t=2147553396,How it feels to fly,14,2179,2147644496,ruthmendez,"Wednesday, July 29, 2020 10:05 PM "
157,2147553212,/discussion.aspx?g=posts&t=2147553212,Ain’t stopping her...,8,2596,2147644496,ruthmendez,"Thursday, July 23, 2020 10:31 PM "
157,2147551308,/discussion.aspx?g=posts&t=2147551308,I miss you even though you're still here.,10,4177,2147735549,CTEdaughter,"Sunday, July 19, 2020 6:59 AM "
157,2147553198,/discussion.aspx?g=posts&t=2147553198,Miss you all,0,1924,2147670607,65321,"Sunday, July 12, 2020 4:04 PM "
157,2147553046,/discussion.aspx?g=posts&t=2147553046,Funnies from back in the day,0,2063,2147644496,ruthmendez,"Wednesday, July 1, 2020 7:06 PM "
157,2147552837,/discussion.aspx?g=posts&t=2147552837,Ruthmendez,4,2794,2147619080,ladyzetta,"Tuesday, June 30, 2020 4:57 PM "
157,2147551132,/discussion.aspx?g=posts&t=2147551132,Things that make me smile,7,2886,2147696050,LadyTexan,"Tuesday, June 23, 2020 8:39 PM "
157,2147550969,/discussion.aspx?g=posts&t=2147550969,Don't Really Know or Love My Spouse,6,2971,2147696078,Bob in Nashville,"Friday, June 19, 2020 4:23 PM "
157,2147552748,/discussion.aspx?g=posts&t=2147552748,2020,0,2087,2147644496,ruthmendez,"Thursday, June 4, 2020 1:33 PM "
157,2147552683,/discussion.aspx?g=posts&t=2147552683,OT - but not really - All My Children Reunion Interviews,0,2252,2147706804,GothicGremlin,"Friday, May 29, 2020 12:32 AM "
157,2147551830,/discussion.aspx?g=posts&t=2147551830,Stay at home entertainment- from Cirque du Soleil,20,3443,2147644496,ruthmendez,"Friday, May 22, 2020 8:41 PM "
157,2147552588,/discussion.aspx?g=posts&t=2147552588,Baboso!,2,1973,2147644496,ruthmendez,"Wednesday, May 20, 2020 11:12 PM "
157,2147550500,/discussion.aspx?g=posts&t=2147550500,Facebook makes me sad and jealous,13,3293,2147696050,LadyTexan,"Sunday, May 17, 2020 8:43 PM "
157,2147551790,/discussion.aspx?g=posts&t=2147551790,Greeting the dawn.,3,2331,2147660814,markus8174,"Sunday, May 17, 2020 10:46 AM "
157,2147552257,/discussion.aspx?g=posts&t=2147552257,An online art community with strangers,0,2346,2147741072,Winnie Wong,"Friday, April 24, 2020 4:28 PM "
157,2147551035,/discussion.aspx?g=posts&t=2147551035,Cardboard people,12,3198,2147644496,ruthmendez,"Tuesday, April 21, 2020 11:03 AM "
157,2147552103,/discussion.aspx?g=posts&t=2147552103,he can't steal Easster/Passover either,5,2126,2147484074,jfkoc,"Saturday, April 18, 2020 1:20 AM "
157,2147552073,/discussion.aspx?g=posts&t=2147552073,AARP Coronavirus Tele-Town Hall (Thursdays),0,2318,10052,ALZConnected Moderator,"Friday, April 10, 2020 9:14 AM "
157,2147551774,/discussion.aspx?g=posts&t=2147551774,Ruth????,10,2606,2147545434,MissHer,"Friday, April 3, 2020 3:19 AM "
157,2147551877,/discussion.aspx?g=posts&t=2147551877,Easy Stress-Busting Strategy #2,0,2044,10052,ALZConnected Moderator,"Wednesday, April 1, 2020 2:05 PM "
157,2147551862,/discussion.aspx?g=posts&t=2147551862,ALZHEIMER'S ASSOCIATION: Easy Stress-Busting Strategy #1,0,2393,10052,ALZConnected Moderator,"Wednesday, April 1, 2020 9:05 AM "
157,2147551810,/discussion.aspx?g=posts&t=2147551810,ALZHEIMER'S ASSOCIATION: 6 Tips to Relieve Stress during the Coronavirus crisis,0,2233,10052,ALZConnected Moderator,"Monday, March 30, 2020 9:49 AM "
157,2147551749,/discussion.aspx?g=posts&t=2147551749,ALZHEIMER'S ASSOCIATION: Tips for Covid-19 & Residential Care Communities,0,2041,10052,ALZConnected Moderator,"Friday, March 27, 2020 7:55 AM "
157,2147551725,/discussion.aspx?g=posts&t=2147551725,ALZHEIMER'S ASSOCIATION: AARP Coronavirus Tele-Town Hall is Today,0,2070,10052,ALZConnected Moderator,"Thursday, March 26, 2020 11:43 AM "
157,2147551697,/discussion.aspx?g=posts&t=2147551697,Alzheimer's Association: Covid-19 & Tips for when you are providing care at home,2,1976,10052,ALZConnected Moderator,"Wednesday, March 25, 2020 8:48 PM "
157,2147551658,/discussion.aspx?g=posts&t=2147551658,Information you can trust and a safe place to connect,0,2083,10052,ALZConnected Moderator,"Tuesday, March 24, 2020 1:55 PM "
157,2147551635,/discussion.aspx?g=posts&t=2147551635,humor(1),2,1788,2147545434,MissHer,"Tuesday, March 24, 2020 11:56 AM "
157,2147544349,/discussion.aspx?g=posts&t=2147544349,Sooo Much STUFF!!!!,31,5812,2147589742,abc123,"Saturday, March 21, 2020 12:16 PM "
157,2147546043,/discussion.aspx?g=posts&t=2147546043,To be a rebel.,7,3070,2147484694,Jim Broede,"Friday, March 6, 2020 1:22 AM "
157,2147549225,/discussion.aspx?g=posts&t=2147549225,It finally happened....my father doesn't know who I am,9,3601,2147724462,radnova,"Wednesday, March 4, 2020 3:22 PM "
157,2147550921,/discussion.aspx?g=posts&t=2147550921,Testing for Alzheimer's 20 years before symptoms appears,6,2011,2147735379,jay123,"Tuesday, February 25, 2020 9:48 PM "
157,2147551150,/discussion.aspx?g=posts&t=2147551150,Im back,5,1880,2147736812,Andy62,"Tuesday, February 25, 2020 8:46 PM "
157,2147550938,/discussion.aspx?g=posts&t=2147550938,"Third generation, mind lost",3,1810,2147735549,CTEdaughter,"Tuesday, February 25, 2020 8:44 PM "
157,2147551209,/discussion.aspx?g=posts&t=2147551209,Age-In-Place Home Improvements: A Room-By-Room Guide,0,1797,2147737356,krislindahl,"Monday, February 24, 2020 12:19 PM "
157,2147550689,/discussion.aspx?g=posts&t=2147550689,combative violent behavior,9,2072,2147733881,daves,"Sunday, February 23, 2020 3:22 PM "
157,2147551044,/discussion.aspx?g=posts&t=2147551044,Living is a feeling    Perhaps?,1,1740,2147689184,Space within,"Saturday, February 15, 2020 12:07 PM "
157,2147543366,/discussion.aspx?g=posts&t=2147543366,Things that irk me,70,12090,2147637869,Andrew60,"Thursday, February 13, 2020 11:13 PM "
157,2147550470,/discussion.aspx?g=posts&t=2147550470,Trying to make friends with Acceptance .,7,2199,2147689184,Space within,"Tuesday, February 11, 2020 10:52 PM "
157,2147550935,/discussion.aspx?g=posts&t=2147550935,Help!!!,2,1741,2147735571,Sisterno1listens2,"Thursday, February 6, 2020 12:39 PM "
157,2147550833,/discussion.aspx?g=posts&t=2147550833,Intense new places of love,4,1827,2147689184,Space within,"Monday, February 3, 2020 12:57 AM "
157,2147550344,/discussion.aspx?g=posts&t=2147550344,Caregiving while under the weather is...,7,2437,2147644496,ruthmendez,"Sunday, February 2, 2020 10:45 PM "
157,2147550809,/discussion.aspx?g=posts&t=2147550809,A very sad day--losing Kobe Bryant,1,1813,2147484334,Iris L.,"Wednesday, January 29, 2020 8:18 PM "
157,2147550784,/discussion.aspx?g=posts&t=2147550784,Rats!!,0,1815,2147644496,ruthmendez,"Friday, January 24, 2020 3:36 PM "
157,2147550729,/discussion.aspx?g=posts&t=2147550729,empathy,0,1744,2147484074,jfkoc,"Tuesday, January 21, 2020 12:13 PM "
157,2147550529,/discussion.aspx?g=posts&t=2147550529,To the Moon and Back,5,2007,2147706794,Cvan1125,"Wednesday, January 8, 2020 9:11 AM "
157,2147550244,/discussion.aspx?g=posts&t=2147550244,Unknown,3,2184,2147689184,Space within,"Friday, December 20, 2019 1:25 AM "
157,2147550078,/discussion.aspx?g=posts&t=2147550078,Lone caregiver.,6,2516,2147659434,losinghope,"Sunday, December 15, 2019 7:19 AM "
157,2147550239,/discussion.aspx?g=posts&t=2147550239,The Goal,3,2054,2147644496,ruthmendez,"Saturday, December 14, 2019 6:06 PM "
157,2147550251,/discussion.aspx?g=posts&t=2147550251,helpful to remember,0,1941,2147484074,jfkoc,"Saturday, December 14, 2019 5:08 PM "
157,2147532105,/discussion.aspx?g=posts&t=2147532105,Shades of Deja Vu,6,4283,2147615996,chrisp1653,"Wednesday, December 11, 2019 12:00 AM "
157,2147549693,/discussion.aspx?g=posts&t=2147549693,Daddy Elf,6,2453,2147681779,Mobile AL,"Sunday, December 8, 2019 6:40 PM "
157,2147550109,/discussion.aspx?g=posts&t=2147550109,I'm on my pity pot!,1,2104,2147681779,Mobile AL,"Wednesday, December 4, 2019 10:10 AM "
157,2147550095,/discussion.aspx?g=posts&t=2147550095,munch munch MUNCH,0,2159,2147644496,ruthmendez,"Tuesday, December 3, 2019 12:07 AM "
157,2147550050,/discussion.aspx?g=posts&t=2147550050,I am Chattal,0,2153,2147709090,lizziepooh,"Thursday, November 28, 2019 11:21 PM "
157,2147550043,/discussion.aspx?g=posts&t=2147550043,Happy Thanksgiving,3,1999,2147644496,ruthmendez,"Thursday, November 28, 2019 9:47 PM "
157,2147550046,/discussion.aspx?g=posts&t=2147550046,Breathe Freely.,1,1980,2147660814,markus8174,"Thursday, November 28, 2019 7:56 PM "
157,2147549536,/discussion.aspx?g=posts&t=2147549536,Dumped the bath aide service,11,2902,2147644496,ruthmendez,"Wednesday, November 20, 2019 9:08 AM "
157,2147549840,/discussion.aspx?g=posts&t=2147549840,A Little Humor,2,2205,2147727088,BerthaV,"Sunday, November 17, 2019 4:49 PM "
157,2147547671,/discussion.aspx?g=posts&t=2147547671,Our LOs Say the Craziest Things,23,3969,2147657395,dhunton,"Thursday, November 7, 2019 11:24 PM "
157,2147549696,/discussion.aspx?g=posts&t=2147549696,Alone,1,2212,2147714571,Donnachaidh,"Tuesday, November 5, 2019 10:58 PM "
157,2147549627,/discussion.aspx?g=posts&t=2147549627,Seasonal Humor,2,1984,2147696050,LadyTexan,"Saturday, November 2, 2019 2:52 PM "
157,2147549555,/discussion.aspx?g=posts&t=2147549555,Telling Your Story,0,2029,2147726238,runforthesun,"Monday, October 28, 2019 3:44 PM "
157,2147549182,/discussion.aspx?g=posts&t=2147549182,"Sing more, cry less",5,2302,2147689184,Space within,"Sunday, October 27, 2019 10:43 PM "
157,2147548567,/discussion.aspx?g=posts&t=2147548567,Are we human?,2,2553,2147644496,ruthmendez,"Thursday, October 24, 2019 10:40 AM "
157,2147547542,/discussion.aspx?g=posts&t=2147547542,Disappointed Disgusted Mad As Hell,19,4755,2147589742,abc123,"Wednesday, October 23, 2019 10:44 AM "
157,2147543880,/discussion.aspx?g=posts&t=2147543880,Very disturbed,13,4364,2147680284,Somethingelsa,"Tuesday, October 22, 2019 8:53 AM "
157,2147543824,/discussion.aspx?g=posts&t=2147543824,for Andrew,15,3821,2147484074,jfkoc,"Tuesday, October 22, 2019 8:50 AM "
157,2147543923,/discussion.aspx?g=posts&t=2147543923,"Please, ignore me.",5,2772,2147484694,Jim Broede,"Tuesday, October 22, 2019 8:49 AM "
157,2147546008,/discussion.aspx?g=posts&t=2147546008,A fresh start.,3,3062,2147484694,Jim Broede,"Monday, October 21, 2019 11:37 PM "
157,2147548979,/discussion.aspx?g=posts&t=2147548979,Nobodyks,2,2531,2147589742,abc123,"Monday, October 21, 2019 7:21 PM "
157,2147549351,/discussion.aspx?g=posts&t=2147549351,"I'm insane, no question about it",2,2031,2147706804,GothicGremlin,"Monday, October 21, 2019 5:08 PM "
157,2147548156,/discussion.aspx?g=posts&t=2147548156,The unwanted tree,7,2695,2147644496,ruthmendez,"Monday, October 21, 2019 2:26 PM "
157,2147549347,/discussion.aspx?g=posts&t=2147549347,uh oh,0,2060,2147644496,ruthmendez,"Wednesday, October 16, 2019 2:59 PM "
157,2147549336,/discussion.aspx?g=posts&t=2147549336,Very Special - This WIll Touch Your Heart,1,2098,2147484236,Jo C.,"Wednesday, October 16, 2019 12:21 AM "
157,2147549279,/discussion.aspx?g=posts&t=2147549279,the comfort of home,2,2028,2147689184,Space within,"Tuesday, October 15, 2019 12:00 AM "
157,2147547893,/discussion.aspx?g=posts&t=2147547893,Nursing homes are not terrible places,25,3776,2147660305,IndCareSon,"Wednesday, October 2, 2019 1:08 PM "
157,2147548723,/discussion.aspx?g=posts&t=2147548723,Your heaven is at the base of your parents' feet.,17,3050,2147644496,ruthmendez,"Tuesday, October 1, 2019 11:21 PM "
157,2147549052,/discussion.aspx?g=posts&t=2147549052,Autumn,3,2038,2147644058,Doityourselfer,"Sunday, September 29, 2019 12:42 PM "
157,2147548987,/discussion.aspx?g=posts&t=2147548987,HOW TO GET UP OFF THE FLOOR IF YOU FALL,2,2001,2147484236,Jo C.,"Sunday, September 22, 2019 10:13 AM "
157,2147547460,/discussion.aspx?g=posts&t=2147547460,Father and Baby Hold Conversation,7,2601,2147484236,Jo C.,"Saturday, September 21, 2019 1:02 PM "
157,2147548944,/discussion.aspx?g=posts&t=2147548944,Mom's Delusions,5,2078,2147716040,oregonstar,"Wednesday, September 18, 2019 10:46 PM "
157,2147548407,/discussion.aspx?g=posts&t=2147548407,A good boy,6,2414,2147644496,ruthmendez,"Monday, September 16, 2019 5:56 PM "
157,2147547807,/discussion.aspx?g=posts&t=2147547807,Wish I could use DH - this a rant which needs no response,5,2623,2147675744,Vickiecyr,"Sunday, September 15, 2019 1:39 PM "
157,2147484385,/discussion.aspx?g=posts&t=2147484385,Love makes the world go round.,1,5197,2147484694,Jim Broede,"Friday, September 13, 2019 1:34 AM "
157,2147548613,/discussion.aspx?g=posts&t=2147548613,Surviving the grief and enjoying life.,2,2326,2147510214,SpruceBruce,"Saturday, August 24, 2019 11:42 AM "
157,2147548065,/discussion.aspx?g=posts&t=2147548065,One of the reasons I love this site,16,2645,2147709090,lizziepooh,"Saturday, July 27, 2019 4:17 PM "
157,2147548105,/discussion.aspx?g=posts&t=2147548105,Musings - new to the board,3,2178,2147716859,bobwx,"Tuesday, July 23, 2019 11:18 PM "
157,2147547556,/discussion.aspx?g=posts&t=2147547556,Just Ranting and Venting,5,2347,2147713340,Hayleigh,"Tuesday, July 23, 2019 4:24 PM "
157,2147546746,/discussion.aspx?g=posts&t=2147546746,Would a manual on how to respond for caregivers be useful?,9,3186,2147691732,mrgladd,"Tuesday, July 23, 2019 2:38 PM "
157,2147547771,/discussion.aspx?g=posts&t=2147547771,5 things I've learned about life from my Mom's dementia,3,2433,2147714645,Dijan den Hartog,"Thursday, July 18, 2019 9:26 PM "
157,2147547921,/discussion.aspx?g=posts&t=2147547921,The cost of dad's wonderful smile,4,2249,2147644496,ruthmendez,"Monday, July 15, 2019 3:38 PM "
157,2147547476,/discussion.aspx?g=posts&t=2147547476,Mr. Toad Where Are You,8,2674,2147484236,Jo C.,"Friday, July 12, 2019 12:41 PM "
157,2147547796,/discussion.aspx?g=posts&t=2147547796,"No call, no show",3,2169,2147644496,ruthmendez,"Saturday, July 6, 2019 4:20 PM "
157,2147545875,/discussion.aspx?g=posts&t=2147545875,My definition of endurance.,5,2586,2147484694,Jim Broede,"Thursday, July 4, 2019 12:08 AM "
157,2147547762,/discussion.aspx?g=posts&t=2147547762,Departure !!!1,0,2055,2147714609,shinavn,"Monday, July 1, 2019 1:31 PM "
157,2147547719,/discussion.aspx?g=posts&t=2147547719,Bit of Respite Just For You,7,2248,2147484236,Jo C.,"Monday, July 1, 2019 10:11 AM "
157,2147547714,/discussion.aspx?g=posts&t=2147547714,mom got carded today ordering a beer at lunch.....,4,2097,2147637352,gubblebumm,"Friday, June 28, 2019 3:55 PM "
157,2147547656,/discussion.aspx?g=posts&t=2147547656,Our Dear Mr. Toad On Video - Xlnt. Presentation,2,2058,2147484236,Jo C.,"Wednesday, June 26, 2019 8:50 AM "
157,2147547407,/discussion.aspx?g=posts&t=2147547407,I may have been at fault?,14,3186,2147644496,ruthmendez,"Monday, June 24, 2019 6:25 PM "
157,2147547609,/discussion.aspx?g=posts&t=2147547609,Have you?,1,2101,2147644496,ruthmendez,"Saturday, June 22, 2019 12:51 PM "
157,2147547540,/discussion.aspx?g=posts&t=2147547540,For Jezzy1,0,1983,2147484236,Jo C.,"Tuesday, June 18, 2019 9:05 AM "
157,2147546967,/discussion.aspx?g=posts&t=2147546967,SOME DAYS/OTHERS NOT,4,2394,2147538910,Dahlke,"Monday, June 17, 2019 10:52 PM "
157,2147546980,/discussion.aspx?g=posts&t=2147546980,My Fathers Reaction,1,2063,2147640036,KenKeene,"Monday, June 17, 2019 9:26 PM "
157,2147546197,/discussion.aspx?g=posts&t=2147546197,Life is a beach,31,3681,2147695624,Andy61,"Monday, June 17, 2019 11:25 AM "
157,2147547522,/discussion.aspx?g=posts&t=2147547522,Mt. ALZ,2,1996,2147703961,Dreamer Lost,"Monday, June 17, 2019 11:04 AM "
157,2147547075,/discussion.aspx?g=posts&t=2147547075,Famous people with Alzheimer's,2,2261,2147668510,LizzieC,"Friday, June 14, 2019 5:43 PM "
157,2147547466,/discussion.aspx?g=posts&t=2147547466,What do I do,2,2010,2147712799,Lidi,"Thursday, June 13, 2019 5:18 PM "
157,2147546325,/discussion.aspx?g=posts&t=2147546325,“16yo Teen Discovered Early Detection of Alzheimer’s (even at young age) Using a Lemon Peel”,8,3136,2147705627,DocMartin,"Thursday, June 13, 2019 9:10 AM "
157,2147547459,/discussion.aspx?g=posts&t=2147547459,Twizzlers?,1,2005,2147484236,Jo C.,"Wednesday, June 12, 2019 10:49 PM "
157,2147547414,/discussion.aspx?g=posts&t=2147547414,Filmmaking Caregiver Going to Tell My Story,3,1976,2147569100,Prlingas,"Wednesday, June 12, 2019 2:24 PM "
157,2147546138,/discussion.aspx?g=posts&t=2147546138,Jim Broede,26,4102,2147484074,jfkoc,"Sunday, June 9, 2019 4:41 PM "
157,2147546675,/discussion.aspx?g=posts&t=2147546675,Alzheimer's good news,3,2254,2147707666,communis.opinio,"Wednesday, June 5, 2019 6:42 PM "
157,2147547304,/discussion.aspx?g=posts&t=2147547304,Now at home with Hospice,8,2313,2147644496,ruthmendez,"Wednesday, June 5, 2019 5:13 PM "
157,2147546481,/discussion.aspx?g=posts&t=2147546481,Distance(1),5,2472,2147608785,obrien4j,"Tuesday, June 4, 2019 11:33 PM "
157,2147547233,/discussion.aspx?g=posts&t=2147547233,"No more beach trips, I guess",23,2673,2147644496,ruthmendez,"Saturday, June 1, 2019 9:40 PM "
157,2147547240,/discussion.aspx?g=posts&t=2147547240,Stunning Connection to Songs,1,1932,2147484236,Jo C.,"Wednesday, May 29, 2019 9:23 AM "
157,2147546221,/discussion.aspx?g=posts&t=2147546221,Music,7,2560,2147485195,dutiful deb,"Monday, May 27, 2019 10:38 AM "
157,2147547200,/discussion.aspx?g=posts&t=2147547200,90 yrs,4,2194,2147644496,ruthmendez,"Sunday, May 26, 2019 8:16 AM "
157,2147547132,/discussion.aspx?g=posts&t=2147547132,Animals Responding To Music,3,2067,2147484236,Jo C.,"Monday, May 20, 2019 10:42 PM "
157,2147546682,/discussion.aspx?g=posts&t=2147546682,Alz in popular culture,13,2531,2147598444,John1965,"Monday, May 20, 2019 9:10 AM "
157,2147547089,/discussion.aspx?g=posts&t=2147547089,Rollin',1,1960,2147644496,ruthmendez,"Friday, May 17, 2019 10:30 PM "
157,2147547036,/discussion.aspx?g=posts&t=2147547036,Lousy day,4,2280,2147695624,Andy61,"Wednesday, May 15, 2019 9:57 PM "
157,2147546961,/discussion.aspx?g=posts&t=2147546961,It was all perfect..and then it wasn't,1,1973,2147644496,ruthmendez,"Thursday, May 9, 2019 7:56 AM "
157,2147546803,/discussion.aspx?g=posts&t=2147546803,Next Step,0,2054,2147640036,KenKeene,"Tuesday, May 7, 2019 8:40 AM "
157,2147546760,/discussion.aspx?g=posts&t=2147546760,reading,12,2477,2147484074,jfkoc,"Sunday, May 5, 2019 6:21 PM "
157,2147546742,/discussion.aspx?g=posts&t=2147546742,Would it be nice? Would it really?,7,2318,2147691732,mrgladd,"Wednesday, May 1, 2019 3:37 PM "
157,2147546698,/discussion.aspx?g=posts&t=2147546698,Tiny caregivers,5,2085,2147644496,ruthmendez,"Monday, April 22, 2019 9:32 AM "
157,2147546282,/discussion.aspx?g=posts&t=2147546282,Tovertafel The Magic Table For People With Dementia,3,1942,2147484236,Jo C.,"Thursday, April 18, 2019 2:26 PM "
157,2147546654,/discussion.aspx?g=posts&t=2147546654,We Each Have Our Hot Cross Buns To Bear,7,1941,2147637405,MrToad,"Thursday, April 18, 2019 1:34 PM "
157,2147546560,/discussion.aspx?g=posts&t=2147546560,Missed Connection,11,2278,2147637405,MrToad,"Tuesday, April 16, 2019 3:03 PM "
157,2147546649,/discussion.aspx?g=posts&t=2147546649,On the Grind,1,1941,2147640036,KenKeene,"Tuesday, April 16, 2019 2:41 PM "
157,2147546635,/discussion.aspx?g=posts&t=2147546635,The burning of Notre Dame,4,1992,2147691732,mrgladd,"Tuesday, April 16, 2019 2:45 AM "
157,2147546571,/discussion.aspx?g=posts&t=2147546571,Life in the slow lane,2,1866,2147615996,chrisp1653,"Thursday, April 11, 2019 2:59 PM "
157,2147546178,/discussion.aspx?g=posts&t=2147546178,I let my siblings have it; they responded with maturity,4,1827,2147691732,mrgladd,"Thursday, April 11, 2019 12:32 PM "
157,2147546364,/discussion.aspx?g=posts&t=2147546364,Federal policy change?  Required advocacy?,9,2845,2147701092,Acoxe3,"Sunday, April 7, 2019 12:54 PM "
157,2147546491,/discussion.aspx?g=posts&t=2147546491,Jim---This 1 is for you,0,1884,2147484243,skericheri,"Friday, April 5, 2019 4:39 PM "
157,2147546403,/discussion.aspx?g=posts&t=2147546403,Lyric in my head today,1,1777,2147598444,John1965,"Sunday, March 31, 2019 8:33 AM "
157,2147546350,/discussion.aspx?g=posts&t=2147546350,Song for those touched by dementia,0,1927,2147640036,KenKeene,"Tuesday, March 26, 2019 4:04 PM "
157,2147546269,/discussion.aspx?g=posts&t=2147546269,Of All The Gin Joints In All The Towns….,6,2039,2147637405,MrToad,"Tuesday, March 26, 2019 8:27 AM "
157,2147546006,/discussion.aspx?g=posts&t=2147546006,Judge Judy,7,2822,2147644496,ruthmendez,"Monday, March 25, 2019 11:27 PM "
157,2147546256,/discussion.aspx?g=posts&t=2147546256,First Day of Spring,5,2122,2147615996,chrisp1653,"Thursday, March 21, 2019 8:42 PM "
157,2147546233,/discussion.aspx?g=posts&t=2147546233,I don't think he gets it,2,1902,2147691732,mrgladd,"Tuesday, March 19, 2019 12:33 AM "
157,2147546075,/discussion.aspx?g=posts&t=2147546075,Six Impossible Things Before Breakfast,4,1835,2147637405,MrToad,"Sunday, March 17, 2019 12:13 AM "
157,2147546181,/discussion.aspx?g=posts&t=2147546181,Its too quiet,4,2233,2147695624,Andy61,"Thursday, March 14, 2019 10:47 PM "
157,2147546028,/discussion.aspx?g=posts&t=2147546028,Confronting Denial & Living with Dementia Alone,17,2988,2147701092,Acoxe3,"Monday, March 11, 2019 11:01 PM "
